0
[  32.78486342 -117.25181005]
[  32.72094695 -117.16114053]
[  32.57419 -117.06621]
[  32.79447886 -117.25603161]
[  33.20233 -117.36801]
[  33.09782359 -117.19982918]
[  33.14004639 -117.15169528]
[  33.13731927 -117.14824567]
[  32.7875524  -116.91781342]
[  33.24373433 -117.31670923]
[  33.13879238 -117.19889152]
[  32.98093671 -117.24822711]
[  32.77085162 -117.14676774]
[  33.25471 -117.29941]
[  33.254879 -117.25383 ]
[  32.79690737 -117.24974487]
[  32.8804822 -117.188765 ]
[  32.77757991 -117.01815609]
[  33.06029573 -117.26597628]
[  32.58383528 -117.08840976]
[  32.79033402 -117.10512469]
[  33.0674073  -117.21648821]
[  32.76865365 -117.03764596]
[  32.99598463 -117.25905512]
[  32.68599959 -117.07074448]
[  33.05952435 -117.25567669]
[  33.21101 -117.28518]
[  32.78238567 -117.012156  ]
[  32.95355154 -117.05788566]
[  33.23114 -117.32577]
[  32.9834974  -117.06188417]
[  32.97492605 -117.04053149]
[  32.76725391 -117.20867094]
[  32.96974457 -117.01600133]
[  33.27345748 -117.29604192]
[  33.27336 -117.29581]
[  32.80736964 -116.97563515]
[  32.99945048 -117.05795393]
[  33.12872 -117.07847]
[  32.90360443 -117.11340047]
[  33.1399598 -117.1637698]
[  33.13287 -117.12863]
[  33.10230783 -117.18620165]
[  32.70934113 -117.16506806]
[  32.87023065 -117.24233823]
[  33.11851 -117.08289]
[  33.13701912 -117.16366219]
[  32.79367847 -117.254616  ]
[  33.15994 -117.1092 ]
[  32.67756429 -117.10077216]
[  33.23806 -117.32255]
[  32.69503403 -117.1146011 ]
[  32.70598459 -117.1625528 ]
[  32.67503659 -117.10975273]
[  33.13641043 -117.18201843]
[  33.13210866 -117.16508157]
[  32.79758537 -116.96236687]
[  33.21876 -117.3    ]
[  33.10613403 -117.21552489]
[  33.13304679 -117.12086175]
[  33.14458315 -117.14570709]
[  33.14534604 -117.19834625]
[  33.13355861 -117.12054475]
[  33.13563886 -117.18477438]
[  33.13153822 -117.20878818]
[  33.13422376 -117.15353584]
[  33.25593185 -117.1456909 ]
[  33.14044745 -117.20319657]
[  33.14096131 -117.1638401 ]
[  33.14720917 -117.185379  ]
[  33.15972807 -117.20611528]
[  33.13559 -117.09222]
[  32.56402796 -117.08264062]
[  33.14473579 -117.14595889]
[  32.71147253 -117.16378   ]
[  32.703261 -117.137017]
[  32.74908753 -117.0836036 ]
[  32.71255376 -117.16291341]
[  33.20107945 -117.3703086 ]
[  33.14080434 -117.20478632]
[  32.69680325 -117.0920449 ]
[  32.71852447 -117.07493678]
[  33.10761339 -117.16550674]
[  32.78388576 -116.95049325]
[  33.15990604 -117.18144354]
[  32.55234249 -117.04452075]
[  32.72513204 -117.17345851]
[  32.72290784 -117.22849194]
[  32.72558551 -117.2262856 ]
[  32.86986111 -117.21408352]
[  32.85050785 -117.25082322]
[  33.13383041 -117.08665549]
[  32.74258226 -117.2329831 ]
[  33.08740901 -117.22592679]
[  33.114   -117.10505]
[  33.130154   -117.24522567]
[  33.13977 -117.09332]
[  32.75150893 -117.20501755]
[  32.71888323 -117.1547368 ]
[  33.23340973 -117.30212799]
[  33.12735 -117.07241]
[  32.94987122 -117.07054233]
[  33.22584 -117.32606]
[  32.70122989 -117.11978944]
[  32.77072922 -117.07047988]
[  32.77111412 -117.07950799]
[  33.19539 -117.29335]
[  32.85270465 -117.19086931]
[  33.17650162 -117.33694086]
[  33.13543539 -117.28594064]
[  33.12584558 -117.25711275]
[  32.78346562 -117.17212115]
[  32.67768152 -117.05777099]
[  32.78766536 -116.95097734]
[  32.7531576  -117.09978825]
[  32.72023801 -117.10387947]
[  33.03276335 -117.2728865 ]
[  32.75664416 -117.08791991]
[  32.75929068 -117.18838931]
[  33.03725748 -117.23876   ]
[  32.7709655  -117.02377501]
[  32.75374885 -117.23840475]
[  33.15323646 -117.1590965 ]
[  32.75571275 -117.0475613 ]
[  32.66342859 -117.11367579]
[  33.0650971  -117.29303078]
[  32.93919102 -117.0459404 ]
[  33.01902539 -117.28232754]
[  33.1954374 -117.254673 ]
[  32.67280472 -117.08758923]
[  32.96950428 -116.97011574]
[  33.16696159 -117.214729  ]
[  32.66211345 -117.10158405]
[  32.9585857  -117.05439184]
[  32.66153943 -117.08179525]
[  32.67339034 -117.0805525 ]
[  33.245 -117.281]
[  33.11537933 -117.0841904 ]
[  32.77326821 -117.00107761]
[  32.96729539 -117.04062271]
[  32.74743144 -117.03125913]
[  32.97468595 -116.97214063]
[  32.79571846 -116.94219671]
[  32.72407913 -117.1611328 ]
[  33.06747201 -117.26103003]
[  32.74589212 -117.10093776]
[  33.0374042  -117.23903675]
[  33.04696  -117.282186]
[  33.01847218 -117.05888957]
[  32.68500594 -117.07423646]
[  32.69870828 -117.09159171]
[  33.20037003 -117.38329565]
[  32.66074107 -117.106036  ]
[  32.6615469 -117.0804985]
[  32.82174229 -117.15860115]
[  33.19721 -117.30925]
[  32.78011525 -117.01237014]
[  32.76485769 -117.02641515]
[  33.19069781 -117.37515253]
[  32.67902385 -117.08142032]
[  33.20328546 -117.31098201]
[  32.77334081 -117.03261802]
[  33.20624491 -117.35469958]
[  33.13637111 -117.18200369]
[  32.94236513 -117.06595235]
[  33.21477 -117.31775]
[  32.75445938 -117.2035217 ]
[  32.77068181 -117.00828096]
[  32.79495919 -116.96238347]
[  32.78235505 -116.92789607]
[  33.05201535 -117.28266929]
[  32.72197517 -117.16296223]
[  32.71052409 -117.11659116]
[  32.69448671 -117.17484076]
[  33.06510102 -117.29126488]
[  32.7249659  -117.09586832]
[  32.68445111 -117.17923611]
[  33.065221   -117.30253357]
[  33.06509944 -117.29243345]
[  32.71572131 -117.16383705]
[  33.03974235 -117.26846566]
[  32.71474863 -117.14316238]
[  32.75885431 -117.12895774]
[  32.72612176 -117.1702775 ]
[  32.71361741 -117.16451371]
[  32.75525996 -117.14378125]
[  32.70364679 -117.10804421]
[  32.77857333 -117.06218488]
[  32.83535618 -117.19486508]
[  33.13042773 -117.26103242]
[  32.75307822 -117.20319412]
[  32.75329448 -117.11685572]
[  32.80764705 -117.15415526]
[  32.89477535 -117.20356582]
[  32.67468777 -117.10418259]
[  32.75912316 -117.19664649]
[  32.78409346 -117.12785717]
[  32.71572298 -117.15653481]
[  32.96232736 -117.11791635]
[  32.79201838 -117.23852246]
[  32.66433188 -117.09334004]
[  32.93490978 -117.2449767 ]
[  32.68336352 -117.06913068]
[  32.90906399 -117.10768192]
[  32.68284701 -117.03184849]
[  32.81385199 -117.21753874]
[  32.83446079 -117.19154505]
[  33.21252276 -117.36847769]
[  33.21846 -117.34097]
[  32.68388351 -117.10547744]
[  33.12872 -117.07847]
[  33.19281052 -117.37693382]
[  33.19532 -117.35341]
[  33.1258049 -117.0876389]
[  32.73138838 -117.16113142]
[  32.84696579 -117.2358627 ]
[  32.75020601 -117.10569655]
[  32.76247461 -117.14384469]
[  33.1927681 -117.376915 ]
[  32.72142887 -117.08973105]
[  33.13713317 -117.04248635]
[  32.71222559 -117.15558739]
[  33.19926 -117.37371]
[  32.71503719 -117.09359168]
[  32.74965635 -117.10570299]
[  32.70413013 -117.09949668]
[  32.71046316 -117.15192276]
[  32.70412087 -117.08824636]
[  32.70642338 -117.13208943]
[  33.19302515 -117.37668606]
[  32.77661015 -117.09978764]
[  33.14677406 -117.10462745]
[  33.21645 -117.351  ]
[  33.09815556 -117.02029325]
[  33.16299057 -117.3455582 ]
[  33.20479172 -117.279498  ]
[  33.21670591 -117.27050895]
[  32.83138741 -117.13474214]
[  32.7484491  -117.14109724]
[  32.90275439 -117.12404352]
[  33.14614 -117.05782]
[  32.76187525 -117.16943331]
[  32.95784288 -117.11241744]
[  32.65627206 -117.09931534]
[  33.22126576 -117.2444262 ]
[  33.13001709 -117.24848039]
[  33.20421307 -117.21846824]
[  33.24932 -117.29521]
[  33.20469159 -117.25429047]
[  32.79022225 -117.20917024]
[  32.67553544 -117.10797674]
[  33.20052097 -117.37137908]
[  32.65904386 -117.09128619]
[  33.24538617 -117.30879309]
[  32.80771321 -116.94015926]
[  32.79289896 -116.93407342]
[  33.20408 -117.28497]
[  32.86963181 -117.1949834 ]
[  32.8191185 -116.9496307]
[  32.80316394 -116.95099007]
[  32.79493426 -116.9589199 ]
[  33.14533774 -117.24123336]
[  32.79506502 -117.25310561]
[  33.14128293 -117.20285665]
[  33.20134638 -117.25148521]
[  33.13626387 -117.0787402 ]
[  33.13701912 -117.16366219]
[  32.74271174 -117.03055519]
[  33.20579051 -117.23863266]
[  32.87207031 -117.2038879 ]
[  32.76994237 -117.02509464]
[  32.79549886 -116.93574531]
[  33.22582529 -117.24399788]
[  33.23427225 -117.25111552]
[  33.2248948  -117.22619094]
[  33.20593982 -117.23665046]
[  32.9348828  -117.08896342]
[  33.21962 -117.31939]
[  32.77607164 -117.02128095]
[  32.81266369 -117.10601265]
[  32.70117568 -117.12950851]
[  32.83160612 -117.13835144]
[  32.70837477 -117.15373493]
[  32.74839347 -117.15743362]
[  32.93605143 -117.25738811]
[  32.69282582 -117.12950972]
[  33.21157295 -117.23003153]
[  32.80136366 -117.22961539]
[  32.71147253 -117.16378   ]
[  32.7710015  -117.00589909]
[  32.76019495 -117.02880392]
[  32.76485769 -117.02641515]
[  33.19395234 -117.23430811]
[  32.71150861 -117.15740503]
[  32.73163404 -117.23917461]
[  32.68039289 -117.17618126]
[  32.76096306 -117.14379032]
[  32.73112373 -117.15941106]
[  32.96865777 -117.09681122]
[  32.77388106 -117.06830367]
[  32.6742145  -117.11490362]
[  32.69353734 -117.03247192]
[  32.82558889 -117.15494039]
[  32.75327272 -117.11368747]
[  32.75681082 -117.19858025]
[  32.72716904 -117.1648178 ]
[  32.76702306 -117.164513  ]
[  33.14316062 -117.20182032]
[  32.74845211 -117.1308065 ]
[  32.71881089 -117.17123335]
[  32.70723408 -117.07817498]
[  32.71086592 -117.14946258]
[  32.86330265 -117.11653767]
[  32.7111498  -117.15648777]
[  32.89309732 -117.13703573]
[  32.90534973 -117.1202164 ]
[  32.70662838 -117.08072854]
[  32.97123643 -117.07201706]
[  32.77207791 -117.25144804]
[  32.71160218 -117.14053055]
[  32.76781859 -117.23366341]
[  32.91721687 -117.12056036]
[  32.75904623 -117.09080525]
[  32.79440009 -117.19425275]
[  32.73268093 -117.17536725]
[  32.70817802 -117.14944346]
[  32.69828722 -117.14740665]
[  32.71040565 -117.16377214]
[  32.77605017 -117.25317296]
[  32.7799443  -117.11052949]
[  32.71265    -117.15468258]
[  32.75899154 -117.08789669]
[  32.78409346 -117.12785717]
[  32.68273064 -117.08237177]
[  32.69722975 -117.14010492]
[  32.82289162 -117.1840132 ]
[  32.79367847 -117.254616  ]
[  33.15750031 -117.09675905]
[  32.71783994 -117.16018504]
[  32.75969392 -117.04274109]
[  32.73184855 -117.21724157]
[  32.77685789 -117.02885108]
[  32.83268557 -117.15922063]
[  33.04815732 -117.28459554]
[  33.14097231 -117.04426918]
[  33.02631214 -117.27500346]
[  33.18646622 -117.1521072 ]
[  33.04991561 -117.28567368]
[  32.83441058 -117.17968689]
[  33.04846753 -117.24132555]
[  33.20045 -117.33132]
[  33.04860579 -117.27396152]
[  32.79683588 -117.24582476]
[  32.81234511 -116.93005547]
[  32.7006651  -117.14508062]
[  33.18588517 -117.25333729]
[  33.14808637 -117.19929119]
[  32.98034804 -117.26438741]
[  32.7188821  -117.15564066]
[  33.03622766 -117.28569339]
[  32.71159287 -117.1417171 ]
[  32.71362942 -117.16015782]
[  32.76128668 -117.22413745]
[  32.79978393 -117.2127598 ]
[  33.05132359 -117.27305139]
[  33.19922659 -117.25579121]
[  32.91721687 -117.12056036]
[  32.82311606 -117.22794229]
[  32.7912842  -117.16061555]
[  33.15907919 -117.30213921]
[  33.1296974  -117.12308929]
[  32.70862288 -117.08500896]
[  32.55682383 -116.9359623 ]
[  32.7862449  -117.00134771]
[  32.74466522 -117.05948598]
[  33.05111461 -117.26667082]
[  32.79260347 -117.0975861 ]
[  32.88574158 -117.16313074]
[  32.7328298  -117.22221646]
[  33.06379088 -117.30205808]
[  32.71748852 -117.1638498 ]
[  33.13905088 -117.07295473]
[  32.71258926 -117.1573486 ]
[  32.75245804 -117.08796252]
[  32.80942838 -117.25553453]
[  33.0931015 -117.0861435]
[  32.69544438 -117.02930347]
[  32.78823818 -117.11422886]
[  32.97745386 -117.09034123]
[  32.6968401  -117.09918012]
[  32.7654686 -117.2379227]
[  33.17058641 -117.21164244]
[  32.76257883 -117.06691683]
[  33.14886456 -117.34641539]
[  33.20687 -117.39276]
[  33.21413239 -117.25231075]
[  32.66720512 -117.10356746]
[  33.12964495 -117.08504252]
[  33.11577988 -117.0809937 ]
[  32.83442711 -117.08624469]
[  32.5838523  -117.09269452]
[  32.66047801 -117.07019506]
[  32.74850224 -117.15347326]
[  32.75126309 -117.20475848]
[  33.14067492 -117.04406527]
[  33.19116767 -117.21346057]
[  33.10207972 -117.18168159]
[  33.11132431 -117.0813065 ]
[  33.14104334 -117.16383019]
[  33.22113942 -117.24499414]
[  33.15770504 -117.34083866]
[  33.13847756 -117.17421211]
[  32.78766643 -116.95366085]
[  32.67588145 -117.07950909]
[  33.1957092  -117.27950792]
[  32.68159557 -117.10008631]
[  33.1265 -117.0974]
[  33.13978369 -117.08949879]
[  33.14652844 -117.3423912 ]
[  33.1175  -117.09282]
[  33.10467 -117.07311]
[  33.21254031 -117.24687763]
[  33.1786  -117.29401]
[  33.21932107 -117.23420487]
[  33.10384064 -117.30828716]
[  32.60860108 -117.06711966]
[  32.64401225 -117.08383569]
[  33.13309 -117.06804]
[  33.21157295 -117.23003153]
[  32.64200666 -116.99406499]
[  32.61835267 -117.07546267]
[  32.62142183 -116.96286002]
[  32.61726409 -117.08412337]
[  32.62142183 -116.96286002]
[  32.59845416 -117.07673889]
[  33.1363219  -117.09334298]
[  33.09554879 -117.07914665]
[  32.61599775 -117.07453926]
[  32.62402644 -117.05956385]
[  32.60907254 -117.05821868]
[  32.63704231 -117.08142077]
[  32.60484861 -117.0792517 ]
[  32.63983618 -117.09878081]
[  32.65074893 -117.06994652]
[  33.09998909 -117.22190241]
[  32.60401675 -117.08648606]
[  33.14735903 -117.23121015]
[  32.60183302 -117.06466424]
[  32.62834128 -117.04026471]
[  32.60579918 -117.03612105]
[  32.63617834 -117.08244962]
[  32.60335515 -117.07865134]
[  33.17457626 -117.32053501]
[  32.62552517 -117.0081319 ]
[  32.6438394  -117.09449437]
[  33.13084475 -117.08557504]
[  32.66158642 -116.96000357]
[  32.62782848 -117.07329184]
[  32.74094248 -117.0497466 ]
[  32.63437538 -117.07722188]
[  32.61645622 -117.04578001]
[  32.62108992 -116.96520293]
[  33.10194502 -117.26644994]
[  32.62479736 -117.02560165]
[  32.80769146 -116.9537502 ]
[  32.60231763 -117.0692137 ]
[  32.79278183 -116.9448624 ]
[  32.64021583 -117.05650298]
[  32.80017788 -116.9380142 ]
[  32.80294715 -116.93575808]
[  32.80000685 -116.96236068]
[  33.13847756 -117.17421211]
[  33.13452217 -117.32958195]
[  33.21697 -117.34314]
[  32.76737204 -117.02824312]
[  32.77769964 -117.04865531]
[  32.78350895 -116.99292008]
[  33.22336492 -117.28627023]
[  33.24526 -117.30962]
[  33.11171292 -117.32265443]
[  33.07336536 -117.26025296]
[  32.77292403 -117.04675763]
[  33.06961 -117.07129]
[  32.79243269 -117.00209361]
[  33.16108346 -117.35334231]
[  33.12230108 -117.32497627]
[  33.20528852 -117.23711622]
[  33.15296599 -117.31383941]
[  33.19039 -117.36238]
[  32.77402815 -117.00647741]
[  33.10685348 -117.06869147]
[  33.1583676  -117.09249991]
[  33.14224608 -117.08137767]
[  33.16336641 -117.34217599]
[  33.14677406 -117.10462745]
[  33.14421328 -117.20162365]
[  33.13915855 -117.30735153]
[  32.61834485 -117.01162626]
[  32.76598684 -117.04338007]
[  32.78597911 -117.00151154]
[  32.62338073 -117.02069137]
[  32.77529423 -117.02282755]
[  32.77463615 -117.03378338]
[  32.78062204 -117.03433016]
[  32.78038628 -116.95688972]
[  32.62807193 -117.07927105]
[  32.60363296 -117.07772277]
[  33.16618076 -117.1882808 ]
[  32.77858951 -117.02285321]
[  33.21  -117.378]
[  32.5876503 -117.1218491]
[  32.7711344  -117.03523674]
[  32.59851745 -117.08389587]
[  32.69540624 -117.1728026 ]
[  33.12993432 -117.19974306]
[  32.65555191 -117.08224191]
[  32.64064836 -116.99203859]
[  32.61202401 -117.06828681]
[  32.63123392 -116.98111163]
[  32.68809083 -117.0951112 ]
[  33.2323494 -117.3250275]
[  32.64063262 -117.09595045]
[  32.641752   -117.09368047]
[  32.6378636  -117.09217748]
[  33.07639408 -117.2394418 ]
[  32.63603071 -117.02925302]
[  32.75525997 -117.0475314 ]
[  32.63920424 -117.06009491]
[  32.59337914 -117.017594  ]
[  32.61757623 -117.05524238]
[  33.15399016 -117.33864939]
[  32.64237472 -117.07127061]
[  33.16497479 -117.3484066 ]
[  33.14503226 -117.14939063]
[  32.6241238  -117.04729172]
[  32.70888152 -117.16422773]
[  32.76826432 -117.00360167]
[  32.59845416 -117.07673889]
[  32.60828339 -117.02796014]
[  32.64021583 -117.05650298]
[  32.63053234 -116.96524319]
[  32.6136894  -117.06912692]
[  32.80895661 -116.97962654]
[  32.68245298 -117.17812736]
[  32.94522476 -117.2118301 ]
[  33.19982 -117.29057]
[  33.15354152 -117.17603654]
[  32.80768434 -116.96319819]
[  32.68603693 -117.17969479]
[  32.79921525 -116.93153365]
[  32.79999807 -116.9357522 ]
[  32.78470993 -116.9509583 ]
[  32.78039265 -116.96392072]
[  33.12720108 -117.0655289 ]
[  32.78765106 -116.9410934 ]
[  33.11591221 -117.31131109]
[  32.78902006 -116.93621215]
[  32.64867139 -117.05858787]
[  32.66049392 -117.03655007]
[  32.79495918 -116.96235744]
[  32.64799589 -116.96602417]
[  32.63843918 -117.0968475 ]
[  32.81368689 -117.21738734]
[  33.14409196 -117.19107507]
[  32.63765289 -117.09209256]
[  32.62730867 -116.97651478]
[  32.61141151 -117.07726316]
[  32.62794811 -117.03671465]
[  32.65831541 -117.04032914]
[  32.6348363  -117.07560597]
[  32.62407046 -117.08673392]
[  32.60009587 -117.05150946]
[  32.62690069 -117.07880386]
[  32.63992057 -116.95498652]
[  32.63908765 -117.06547119]
[  32.62166531 -116.98208146]
[  32.61518851 -117.09004743]
[  32.63054356 -117.09094955]
[  32.63308658 -116.96709585]
[  32.60945536 -117.07056107]
[  32.62228303 -117.06796183]
[  33.22833 -117.31083]
[  32.64641027 -116.95179037]
[  32.79093074 -117.01082379]
[  32.74379236 -117.21924124]
[  32.58379702 -117.0620151 ]
[  32.7684358  -117.07159617]
[  33.15081016 -117.19276124]
[  32.63435872 -117.06362473]
[  32.93137905 -117.14947604]
[  32.79156814 -117.16586063]
[  32.55234249 -117.04452075]
[  33.13699266 -117.16081222]
[  32.63437538 -117.07722188]
[  33.13551132 -117.16388496]
[  33.22917938 -117.294281  ]
[  32.61722536 -117.08385224]
[  32.64628356 -116.96229816]
[  32.685901   -117.17986966]
[  33.14363099 -117.21449618]
[  33.13671266 -117.15598847]
[  33.19532 -117.35341]
[  33.10371806 -117.1781284 ]
[  32.61704256 -117.06746931]
[  32.62221572 -117.06773747]
[  33.17627 -117.35243]
[  32.74960328 -117.03711298]
[  33.13424486 -117.20642117]
[  33.16405659 -117.34785213]
[  32.81041436 -116.97104454]
[  32.68495034 -117.17760918]
[  32.80771569 -116.94461804]
[  32.61255194 -117.07318861]
[  32.64228359 -116.99453375]
[  32.6473048  -116.95078133]
[  33.08548789 -117.26723262]
[  32.79492959 -116.95296162]
[  32.64707291 -117.08665817]
[  33.15091574 -117.16174851]
[  32.62900669 -117.04393466]
[  32.64824882 -116.98776226]
[  33.23908 -117.29844]
[  32.64707291 -117.08665817]
[  32.82556471 -117.22995003]
[  32.62062889 -117.07182193]
[  32.61542736 -117.02035407]
[  33.12408897 -117.30159984]
[  33.12203525 -117.31657817]
[  32.64701254 -117.00321354]
[  32.632052   -117.04222757]
[  32.64503273 -117.08020903]
[  33.12857712 -117.33273291]
[  33.12201902 -117.31548158]
[  32.61768732 -117.08428673]
[  33.18323 -117.34075]
[  33.18992 -117.28813]
[  33.20492767 -117.2741848 ]
[  32.60797116 -117.07592227]
[  33.08886016 -117.25151355]
[  32.80195019 -117.15305636]
[  32.74935048 -117.08698539]
[  32.72409347 -117.03876618]
[  32.74935048 -117.08698539]
[  33.14708696 -117.34438094]
[  32.71289565 -117.09720542]
[  32.77514958 -117.07695304]
[  32.70940703 -117.15464604]
[  32.7589271  -117.09291841]
[  32.8191185 -116.9496307]
[  32.78123452 -117.13153814]
[  32.64296489 -117.0881022 ]
[  32.77857333 -117.06218488]
[  32.71167755 -117.12528287]
[  32.70636238 -117.08159307]
[  32.71676896 -117.15744616]
[  32.74110179 -117.09230192]
[  32.76872387 -117.06866546]
[  32.7454663  -117.24880849]
[  32.68770582 -117.10729239]
[  33.21  -117.378]
[  33.10208375 -117.2664737 ]
[  33.13451302 -117.28424852]
[  32.918213   -117.18434961]
[  32.80649969 -117.20589768]
[  33.13049834 -117.26026611]
[  33.12838426 -117.32396456]
[  32.75329662 -117.20971832]
[  32.70642574 -117.12674888]
[  32.7938135  -116.95912238]
[  32.73522562 -117.04293397]
[  32.84547386 -117.26921843]
[  32.75235363 -117.08796178]
[  32.87758203 -117.21404435]
[  32.79559773 -117.23266552]
[  32.72199131 -117.16115133]
[  32.75040195 -117.15528162]
[  32.83598802 -117.15284238]
[  32.7062886 -117.1518938]
[  32.89270237 -117.20154379]
[  33.13201913 -117.33514702]
[  32.6934513  -117.17664825]
[  33.12669415 -117.21359696]
[  32.86342006 -117.00397498]
[  33.14941654 -117.29762672]
[  32.59792064 -117.03888965]
[  33.19932523 -117.38241636]
[  33.16419375 -117.31990823]
[  32.66049392 -117.03655007]
[  32.77626888 -117.12434777]
[  32.91244645 -117.14921724]
[  33.23045 -117.31887]
[  32.69513895 -117.18419764]
[  33.13714991 -117.17908543]
[  33.16714139 -117.21458065]
[  32.69367987 -117.08533152]
[  33.14086097 -117.20813335]
[  32.7358829  -117.07965114]
[  32.83142634 -117.13104108]
[  32.62837185 -117.04042304]
[  32.6232549 -117.1323044]
[  33.20059 -117.35286]
[  33.19367226 -117.25373092]
[  32.57909362 -117.10322516]
[  32.71394548 -117.16016008]
[  33.01870612 -117.06094052]
[  32.9928316  -116.97841252]
[  33.19324 -117.35695]
[  32.64957209 -116.98860426]
[  32.86616336 -117.24318282]
[  32.71260878 -117.15468215]
[  32.62887971 -117.04274809]
[  32.97822169 -117.03649385]
[  33.14192226 -117.17448581]
[  32.59472535 -117.04472316]
[  33.19324 -117.35695]
[  33.15804264 -117.14741891]
[  32.6289665  -117.09662353]
[  32.91866772 -117.12057376]
[  33.12282998 -117.16610326]
[  33.12121892 -117.18846552]
[  32.67685392 -117.17238452]
[  32.72610321 -117.17033872]
[  32.66426972 -117.10037454]
[  32.67793241 -117.08309019]
[  33.1351874  -117.08229407]
[  32.710089 -117.159179]
[  33.09782359 -117.19982918]
[  33.13139509 -117.20111908]
[  33.1166687 -117.0816193]
[  32.65715979 -117.0905676 ]
[  33.110449   -117.06988207]
[  32.97234966 -116.97114318]
[  33.10390373 -117.07456577]
[  32.99538547 -117.05796927]
[  32.63438416 -117.0771911 ]
[  33.22602 -117.33111]
[  32.95004392 -117.06255643]
[  32.655556   -117.09903703]
[  32.63936773 -117.07652751]
[  32.68617663 -117.08368485]
[  33.01865821 -117.04068365]
[  32.61536562 -117.08337759]
[  32.80769146 -116.9537502 ]
[  32.60184348 -117.04436244]
[  32.60372466 -117.08554668]
[  32.63107803 -117.08900326]
[  32.7949295 -116.9421997]
[  32.6402307  -117.04849844]
[  33.13644039 -117.07074841]
[  33.17101304 -117.34854351]
[  33.15152572 -117.09627661]
[  32.61800484 -117.03463242]
[  32.63163925 -117.08699055]
[  32.60441653 -117.06122543]
[  33.1159668 -117.0811234]
[  33.14151001 -117.0538635 ]
[  33.13036519 -117.08536463]
[  33.15935081 -117.35191865]
[  32.80487922 -117.22399072]
[  33.12645976 -117.09743067]
[  33.13692407 -117.16367978]
[  32.9127187  -117.14389235]
[  32.96470844 -117.0392208 ]
[  32.74879122 -117.07944745]
[  33.12854958 -117.07121643]
[  33.11745051 -117.0950075 ]
[  32.95025143 -117.06032074]
[  32.96893842 -116.97029807]
[  32.95179747 -117.06168945]
[  33.13845448 -117.131312  ]
[  32.95626355 -117.02583655]
[  32.97154616 -117.03614809]
[  32.62290305 -117.07724424]
[  32.72621483 -117.16997848]
[  33.13506738 -117.15396241]
[  32.60972773 -117.08329528]
[  32.9562702  -117.02648881]
[  33.14187268 -117.16360573]
[  32.76785385 -117.01862094]
[  32.80972758 -117.10532015]
[  32.77305146 -117.03221092]
[  33.01773639 -117.14339323]
[  32.90367396 -117.17380137]
[  32.74010392 -117.22897663]
[  32.8824165  -117.24388449]
[  32.71888293 -117.15454173]
[  32.72884453 -117.09976166]
[  32.70737589 -117.07757041]
[  32.7071 -117.0788]
[  32.68805096 -117.04944228]
[  32.79144158 -117.09817897]
[  32.79483793 -117.24930958]
[  32.7511 -117.2367]
[  32.79787998 -117.07655088]
[  33.13465274 -117.11987416]
[  32.6939465  -117.10012089]
[  32.79909641 -117.23476129]
[  32.71676676 -117.16110057]
[  32.7177705  -117.16917744]
[  32.71150622 -117.15922234]
[  32.79123384 -117.2353456 ]
[  32.79886028 -117.24057087]
[  33.01907427 -117.06480965]
[  32.71882864 -117.16474713]
[  32.7980998  -117.23444994]
[  32.96374893 -117.15704958]
[  32.78871918 -117.2375717 ]
[  32.78279193 -117.25252178]
[  33.01548897 -117.07263033]
[  32.69340939 -117.11890299]
[  32.71928005 -117.16019991]
[  32.77460161 -117.25308366]
[  32.69945505 -117.07432507]
[  32.7897043  -117.25492737]
[  32.84943289 -117.24248637]
[  32.78502789 -117.10139702]
[  32.72818756 -117.1528015 ]
[  32.88545184 -117.16699765]
[  32.864276   -117.21268706]
[  32.74844734 -117.142512  ]
[  32.6950501  -117.10238409]
[  32.79827363 -117.23845731]
[  32.9346828 -117.2370331]
[  32.83597203 -117.18160479]
[  32.99377143 -117.1581652 ]
[  32.96398421 -117.11412823]
[  32.91289237 -117.12686513]
[  32.81042285 -117.17752451]
[  32.78823818 -117.11422886]
[  32.80153747 -117.21487481]
[  32.71854632 -117.02587714]
[  32.80981101 -117.25373496]
[  32.740906   -117.18401775]
[  32.74954029 -117.09170336]
[  32.8213413  -117.18294498]
[  32.79619886 -117.24786797]
[  32.74825246 -117.1627629 ]
[  32.75525624 -117.12007566]
[  32.70627331 -117.14944173]
[  32.94184664 -117.21300795]
[  32.79383453 -117.19047914]
[  32.74624908 -117.18545971]
[  32.7540826  -117.12523574]
[  32.7605159  -117.06881038]
[  32.71211141 -117.03855492]
[  32.70521164 -117.1514816 ]
[  32.71255893 -117.16107983]
[  32.55438903 -116.93590444]
[  32.92318423 -117.0588859 ]
[  32.72340408 -117.16656055]
[  32.7478933  -117.11808079]
[  32.79674985 -116.96478961]
[  32.82841383 -117.21279225]
[  32.94338968 -117.23821305]
[  33.13461951 -117.18859958]
[  32.75387814 -117.19389363]
[  32.92398077 -117.13567377]
[  32.93740964 -117.23601043]
[  32.75157984 -117.24354461]
[  33.19933448 -117.3737001 ]
[  32.93169048 -117.24977037]
[  32.71885956 -117.16019557]
[  32.80771536 -116.94475473]
[  33.20945695 -117.23513375]
[  32.79493424 -116.95644678]
[  33.16652845 -117.2468882 ]
[  33.21152619 -117.23001232]
[  33.20386313 -117.24089704]
[  33.20353285 -117.26867923]
[  32.71576628 -117.14874205]
[  33.18493761 -117.22343584]
[  32.7115961  -117.14025417]
